"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","Department.accounting","Department.hr","Department.IT","Department.management","Department.marketing","Department.product_mng","Department.RandD","Department.sales","Department.support","Department.technical","salary"
"7080",0.38,0.64,0.714285714285714,0.516129032258065,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,1
"5599",0.81,0.73,0.571428571428571,0.87741935483871,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"1304",0.45,0.57,0.285714285714286,0.480645161290323,0.3,0,"1",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"7053",0.73,0.63,0.428571428571429,0.554838709677419,0.4,1,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333
"10566",0.85,0.64,0.571428571428571,0.606451612903226,0.3,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333
"2149",0.68,0.73,0.428571428571429,0.829032258064516,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"10182",0.65,0.54,0.285714285714286,0.570967741935484,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333
"10759",0.51,0.52,0.714285714285714,0.841935483870968,0.3,1,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333
"14401",0.44,0.51,0.285714285714286,0.503225806451613,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,1
"14507",0.38,0.51,0.285714285714286,0.470967741935484,0.3,0,"1",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"669",0.1,0.92,0.857142857142857,0.832258064516129,0.4,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"14584",0.39,0.48,0.285714285714286,0.454838709677419,0.3,0,"1",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667
"5054",0.93,0.75,0.428571428571429,0.783870967741935,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"5840",0.36,0.4,0.571428571428571,0.367741935483871,0.4,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"6297",0.77,0.68,0.714285714285714,0.52258064516129,0.4,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"8087",0.78,0.66,0.857142857142857,0.338709677419355,0.5,1,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333
"1177",0.38,0.5,0.285714285714286,0.487096774193548,0.3,1,"1",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333
"10962",0.94,0.52,0.714285714285714,0.429032258064516,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"5749",0.84,0.58,0.714285714285714,0.6,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"3128",0.67,0.93,0.428571428571429,0.664516129032258,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333
"527",0.41,0.45,0.285714285714286,0.464516129032258,0.3,1,"1",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"14205",0.64,0.5,0.571428571428571,0.816129032258065,1,0,"0",1,0,0,0,1,0,0,0,0,0,0,1
"8348",0.97,0.6,0.857142857142857,0.541935483870968,0.5,1,"0",0,0,0,0,0,0,0,0,1,0,0,1
"10290",0.9,0.55,0.428571428571429,0.629032258064516,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"13127",0.98,0.67,0.571428571428571,0.674193548387097,0.6,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"722",0.31,0.87,0.571428571428571,0.593548387096774,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"709",0.11,0.87,0.857142857142857,0.82258064516129,0.4,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"14535",0.11,0.91,1,0.925806451612903,0.4,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"6066",0.7,0.73,0.285714285714286,0.448387096774194,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"9746",0.15,0.95,0.571428571428571,0.809677419354839,0.5,0,"0",0,0,0,0,0,0,0,0,0,1,0,1
"13453",0.62,0.79,0.428571428571429,0.835483870967742,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"9517",0.58,0.97,0.714285714285714,0.854838709677419,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"14418",0.77,0.99,0.714285714285714,0.735483870967742,0.5,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"5538",0.35,0.41,0.857142857142857,0.787096774193548,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"4472",0.68,0.94,0.428571428571429,0.851612903225806,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"6591",0.66,0.76,0.428571428571429,0.667741935483871,0.2,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333
"4920",0.55,0.93,0.428571428571429,0.7,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"1504",0.4,0.46,0.285714285714286,0.5,0.3,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"9045",0.8,0.52,0.428571428571429,0.474193548387097,0.3,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"9897",0.76,0.66,0.714285714285714,0.664516129032258,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"12719",0.91,1,0.714285714285714,0.787096774193548,0.6,0,"1",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333
"2803",0.8,0.85,0.714285714285714,0.780645161290323,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,1
"6735",0.53,0.5,0.428571428571429,0.745161290322581,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"6432",0.73,0.95,0.428571428571429,0.716129032258065,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"11324",0.84,0.56,0.714285714285714,0.72258064516129,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"3884",0.49,0.61,0.428571428571429,0.583870967741935,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667
"14581",0.1,0.82,0.857142857142857,0.858064516129032,0.4,0,"1",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"1660",0.77,0.85,0.714285714285714,0.890322580645161,0.5,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"11427",0.77,0.98,0.428571428571429,0.92258064516129,0.6,0,"0",0,0,0,0,1,0,0,0,0,0,0,1
"10211",0.86,0.97,0.571428571428571,0.832258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,1
"5017",0.76,0.45,0.714285714285714,0.570967741935484,0.6,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"244",0.4,0.5,0.285714285714286,0.412903225806452,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"10557",0.9,0.76,0.571428571428571,0.812903225806452,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"10781",0.87,0.94,0.571428571428571,0.609677419354839,0.3,0,"0",1,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"4255",0.54,0.6,0.428571428571429,0.674193548387097,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"7026",0.93,1,0.571428571428571,0.467741935483871,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
"1270",0.45,0.55,0.285714285714286,0.416129032258065,0.3,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"1465",0.1,0.92,0.857142857142857,0.9,0.4,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"2183",0.26,0.85,0.857142857142857,0.490322580645161,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"1486",0.11,0.88,1,0.816129032258065,0.4,0,"1",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333
"10813",0.91,0.75,0.571428571428571,0.512903225806452,0.3,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"7544",0.81,0.66,0.428571428571429,0.516129032258065,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"3817",0.7,0.87,0.714285714285714,0.570967741935484,0.2,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
"2542",0.83,0.93,0.714285714285714,0.77741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"4523",0.9,0.56,0.428571428571429,0.709677419354839,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"4210",0.96,0.5,0.428571428571429,0.509677419354839,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"5574",0.17,0.79,0.285714285714286,0.406451612903226,0.5,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667
"8141",0.89,0.85,0.571428571428571,0.648387096774194,0.2,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"5361",0.74,0.97,0.428571428571429,0.770967741935484,0.4,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"4827",0.89,0.75,0.714285714285714,0.832258064516129,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"2739",0.65,0.42,0.857142857142857,0.709677419354839,0.2,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"12175",0.7,0.53,0.285714285714286,0.883870967741936,0.4,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"1009",0.87,0.9,0.571428571428571,0.825806451612903,0.5,0,"1",0,0,0,0,0,0,0,0,1,0,0,1
"4318",0.53,0.99,0.428571428571429,0.606451612903226,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,1
"5916",0.91,0.57,0.428571428571429,0.509677419354839,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"6765",0.86,0.53,0.428571428571429,0.525806451612903,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"14215",0.72,0.87,0.714285714285714,0.719354838709677,0.5,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"7799",0.96,0.89,0.285714285714286,0.770967741935484,0.6,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"9077",0.87,0.59,0.571428571428571,0.651612903225806,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"14821",0.1,0.85,1,0.9,0.4,0,"1",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"12259",0.88,0.88,0.714285714285714,0.748387096774194,0.5,1,"1",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
"9491",0.93,0.87,0.571428571428571,0.829032258064516,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"10333",0.77,0.8,0.285714285714286,0.82258064516129,0.2,1,"0",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
"5379",0.84,0.5,0.714285714285714,0.629032258064516,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"11275",0.48,0.84,0.571428571428571,0.6,0.7,0,"0",1,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"12476",0.45,0.57,0.285714285714286,0.432258064516129,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"8740",0.69,0.82,0.571428571428571,0.441935483870968,0.2,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"3987",0.42,0.75,0.428571428571429,0.525806451612903,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"4706",0.81,1,0.714285714285714,0.461290322580645,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"7052",0.54,0.75,0.428571428571429,0.583870967741935,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333
"14169",0.57,0.64,0.571428571428571,0.729032258064516,0.7,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"8002",0.84,0.66,0.571428571428571,0.658064516129032,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"10140",0.85,0.77,0.571428571428571,0.851612903225806,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"12335",0.1,0.81,0.857142857142857,0.935483870967742,0.4,0,"1",0,1,0,0,0,0,0,0,0,0,0,0.666666666666667
"8433",0.64,0.5,0.428571428571429,0.470967741935484,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"1527",0.82,0.9,0.714285714285714,0.8,0.5,0,"1",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333
"4765",0.89,0.75,0.428571428571429,0.432258064516129,0.3,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333
"14745",0.43,0.51,0.285714285714286,0.438709677419355,0.3,0,"1",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667
"7429",0.86,0.95,0.571428571428571,0.593548387096774,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"14831",0.43,0.51,0.285714285714286,0.454838709677419,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"13967",0.88,0.6,0.571428571428571,0.670967741935484,0.7,0,"0",1,0,0,0,1,0,0,0,0,0,0,1
"12938",0.13,0.84,0.714285714285714,0.609677419354839,0.5,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"8539",0.99,0.55,0.428571428571429,0.635483870967742,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667
"13056",0.51,0.86,0.571428571428571,0.838709677419355,0.3,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"13108",0.69,0.74,0.714285714285714,0.732258064516129,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"7887",0.8,0.57,0.428571428571429,0.567741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,1
"11889",0.7,0.54,0.428571428571429,0.625806451612903,0.2,1,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"6610",0.79,0.56,0.571428571428571,0.425806451612903,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"13990",0.48,0.8,0.571428571428571,0.632258064516129,0.5,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"12972",0.59,0.97,0.428571428571429,0.829032258064516,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"1852",0.46,0.53,0.285714285714286,0.474193548387097,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"2841",0.42,0.94,0.714285714285714,0.732258064516129,0.5,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"9283",0.12,0.9,0.428571428571429,0.645161290322581,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"7404",0.44,0.63,0.428571428571429,0.52258064516129,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333
"2541",0.9,0.84,0.285714285714286,0.641935483870968,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"6744",0.48,0.98,0.571428571428571,0.561290322580645,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"14864",0.09,0.77,0.857142857142857,0.935483870967742,0.4,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"8946",0.95,0.96,0.571428571428571,0.787096774193548,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"661",0.44,0.5,0.285714285714286,0.419354838709677,0.3,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"6528",0.93,0.86,0.571428571428571,0.467741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"14700",0.1,0.83,1,0.890322580645161,0.4,0,"1",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333
"14754",0.77,0.91,0.714285714285714,0.761290322580645,0.5,0,"1",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667
"13873",0.44,0.66,0.857142857142857,0.432258064516129,0.8,0,"0",0,0,0,0,0,0,0,1,0,0,0,1
"3851",0.76,0.81,0.428571428571429,0.725806451612903,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"6125",0.52,0.62,0.428571428571429,0.57741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,1
"2888",0.79,0.48,0.571428571428571,0.593548387096774,0.5,1,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"13428",0.5,0.71,0.571428571428571,0.525806451612903,0.8,0,"0",1,0,1,0,0,0,0,0,0,0,0,0.666666666666667
"13737",0.83,0.67,0.428571428571429,0.564516129032258,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667
"6127",0.47,0.56,0.571428571428571,0.532258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"5493",0.37,0.46,0.428571428571429,0.558064516129032,0.6,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"851",0.37,0.47,0.285714285714286,0.487096774193548,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"7837",0.76,0.71,0.428571428571429,0.661290322580645,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"9099",0.96,0.52,0.571428571428571,0.735483870967742,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"14279",0.9,0.98,0.571428571428571,0.851612903225806,0.6,0,"1",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667
"2562",0.78,0.84,0.428571428571429,0.867741935483871,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"13360",0.72,0.53,0.428571428571429,0.57741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"8878",0.86,0.68,0.714285714285714,0.793548387096774,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"9481",0.56,0.68,0.571428571428571,0.512903225806452,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"10775",0.76,0.64,0.571428571428571,0.754838709677419,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,1
"14859",0.46,0.5,0.285714285714286,0.487096774193548,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"2554",0.51,0.51,0.571428571428571,0.658064516129032,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"11784",0.66,0.79,0.714285714285714,0.432258064516129,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,1
"13187",0.93,0.61,0.714285714285714,0.509677419354839,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"3116",0.21,0.52,0.714285714285714,0.419354838709677,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"14635",0.4,0.46,0.285714285714286,0.461290322580645,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,1
"12577",0.48,0.78,0.285714285714286,0.638709677419355,0.2,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"755",0.66,0.93,0.714285714285714,0.816129032258065,0.5,0,"1",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"11790",0.72,0.99,0.571428571428571,0.770967741935484,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667
"12698",0.11,0.8,0.857142857142857,0.987096774193548,0.4,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"14686",0.87,1,0.714285714285714,0.780645161290323,0.5,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"3677",0.67,0.66,0.857142857142857,0.87741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"10316",0.9,0.64,0.571428571428571,0.648387096774194,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"10864",0.5,0.77,0.571428571428571,0.580645161290323,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"1281",0.36,0.48,0.285714285714286,0.47741935483871,0.3,1,"1",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"2195",0.83,0.65,0.571428571428571,0.52258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"13281",0.14,0.56,0.714285714285714,0.835483870967742,0.4,1,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"11265",0.58,0.91,0.428571428571429,0.496774193548387,1,0,"0",0,0,0,0,0,0,1,0,0,0,0,1
"3865",0.68,0.8,0.571428571428571,0.6,0.3,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"7817",0.3,0.88,0.714285714285714,0.790322580645161,0.4,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.333333333333333
"11657",0.78,0.69,0.571428571428571,0.651612903225806,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333
"5266",0.66,0.5,0.428571428571429,0.738709677419355,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"10595",0.78,0.7,0.571428571428571,0.448387096774194,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"1923",0.42,0.52,0.285714285714286,0.432258064516129,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"6279",0.69,0.68,0.428571428571429,0.445161290322581,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"6031",0.54,0.82,0.285714285714286,0.9,0.3,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"11604",0.69,0.86,0.714285714285714,0.629032258064516,0.6,0,"0",0,0,0,0,1,0,0,0,0,0,0,1
"9228",0.17,0.81,0.714285714285714,0.903225806451613,0.4,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667
"13260",0.29,0.39,0.857142857142857,0.338709677419355,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"13634",0.55,0.58,0.428571428571429,0.819354838709677,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,1
"11301",0.77,0.76,0.857142857142857,0.848387096774194,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"8283",0.78,0.64,0.428571428571429,0.545161290322581,0.2,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"2564",0.96,0.81,0.428571428571429,0.683870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"10014",0.49,0.85,0.428571428571429,0.806451612903226,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"6541",0.95,0.75,0.714285714285714,0.758064516129032,0.3,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"819",0.89,0.79,0.428571428571429,0.480645161290323,0.2,0,"1",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"10288",0.76,0.81,0.714285714285714,0.870967741935484,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"9500",0.5,0.95,0.428571428571429,0.535483870967742,0.4,1,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333
"925",0.42,0.56,0.285714285714286,0.474193548387097,0.3,0,"1",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"7757",0.61,0.72,0.571428571428571,0.674193548387097,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"12852",0.85,0.66,0.571428571428571,0.5,0.4,0,"0",0,0,1,0,0,0,0,0,0,0,0,1
"2646",0.78,0.65,0.571428571428571,0.667741935483871,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"7533",0.62,0.56,0.571428571428571,0.861290322580645,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"9407",0.88,0.58,0.571428571428571,0.693548387096774,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"2592",0.21,0.61,0.428571428571429,0.558064516129032,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.333333333333333
"4777",0.63,0.64,0.428571428571429,0.783870967741935,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"4970",0.89,0.88,0.428571428571429,0.532258064516129,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"9844",0.52,0.93,0.285714285714286,0.783870967741935,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,1
"9931",0.14,0.88,0.428571428571429,0.52258064516129,0.4,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667
"5787",0.55,0.97,0.428571428571429,0.716129032258065,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"7569",0.72,0.85,0.571428571428571,0.458064516129032,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"6673",0.48,0.52,0.428571428571429,0.903225806451613,0.2,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667
"4803",0.95,0.53,0.571428571428571,0.848387096774194,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"7961",0.85,0.59,0.714285714285714,0.761290322580645,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"11262",0.81,0.85,0.571428571428571,0.432258064516129,1,1,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"3507",0.21,0.42,0.571428571428571,0.867741935483871,0.4,1,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"68",0.9,0.98,0.571428571428571,0.851612903225806,0.6,0,"1",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667
"6651",0.24,0.83,0.428571428571429,0.670967741935484,0.5,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333
"2283",0.94,0.51,0.428571428571429,0.516129032258065,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"12608",0.11,0.88,0.714285714285714,0.806451612903226,0.4,0,"1",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667
"7185",0.16,0.69,0.571428571428571,0.603225806451613,0.5,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667
"8934",0.88,0.84,0.571428571428571,0.551612903225806,0.4,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667
"3009",0.6,0.61,0.571428571428571,0.674193548387097,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333
"11082",0.94,0.49,0.571428571428571,0.567741935483871,0.8,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667
"12839",0.98,0.77,0.428571428571429,0.616129032258064,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"4722",0.37,0.61,0.428571428571429,0.6,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333
"2345",0.94,0.9,0.714285714285714,0.616129032258064,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"655",0.1,0.89,1,0.993548387096774,0.4,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
"2763",0.91,0.85,0.428571428571429,0.8,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667
"8142",0.61,0.7,0.714285714285714,0.506451612903226,0.4,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333
"350",0.4,0.46,0.285714285714286,0.480645161290323,0.3,0,"1",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667
