"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","Department.accounting","Department.hr","Department.IT","Department.management","Department.marketing","Department.product_mng","Department.RandD","Department.sales","Department.support","Department.technical","salary","Predictions"
"13240",0.86,0.87,0.714285714285714,0.551612903225806,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13241",0.52,0.59,0.714285714285714,0.483870967741935,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13243",0.78,0.63,0.714285714285714,0.835483870967742,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13248",0.3,0.58,0.285714285714286,0.609677419354839,0.4,1,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"13256",0.93,0.99,0.428571428571429,0.545161290322581,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13259",0.36,0.44,0.714285714285714,0.5,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"13262",0.72,0.54,0.571428571428571,0.706451612903226,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"13270",0.49,0.59,0.714285714285714,0.451612903225806,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,1,"0"
"13272",0.7,0.76,0.571428571428571,0.558064516129032,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"13275",0.8,0.86,0.428571428571429,0.654838709677419,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"13279",0.51,0.62,0.571428571428571,0.596774193548387,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,"0"
"13282",0.86,0.91,0.571428571428571,0.816129032258065,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"13283",0.97,0.5,0.428571428571429,0.696774193548387,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"13287",0.82,0.89,0.571428571428571,0.770967741935484,0.2,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13288",0.59,0.48,0.428571428571429,0.635483870967742,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13289",0.97,0.57,0.571428571428571,0.483870967741935,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13290",0.69,0.88,0.428571428571429,0.529032258064516,1,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13293",0.94,0.49,0.571428571428571,0.567741935483871,0.8,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13294",0.74,0.73,0.428571428571429,0.503225806451613,0.8,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13295",0.65,0.63,0.571428571428571,0.461290322580645,0.8,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13300",0.59,0.73,0.428571428571429,0.554838709677419,0.6,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13302",0.87,0.52,0.571428571428571,0.451612903225806,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13303",0.86,0.82,0.571428571428571,0.683870967741935,0.2,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13307",0.87,0.92,0.571428571428571,0.848387096774194,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13311",0.61,0.9,0.285714285714286,0.458064516129032,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,1,"0"
"13316",0.85,0.87,0.857142857142857,0.748387096774194,0.5,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13320",0.95,0.8,0.428571428571429,0.725806451612903,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,1,"0"
"13324",0.85,0.94,0.714285714285714,0.758064516129032,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13331",0.19,0.36,0.428571428571429,0.538709677419355,0.5,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13332",0.68,0.89,0.714285714285714,0.703225806451613,0.5,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13335",0.99,0.86,0.428571428571429,0.538709677419355,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13338",0.25,0.9,0.857142857142857,0.738709677419355,0.8,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13342",0.82,0.87,0.714285714285714,0.467741935483871,0.6,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"13343",0.19,0.97,0.857142857142857,0.867741935483871,0.6,0,"0",0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"13346",0.75,0.85,0.428571428571429,0.806451612903226,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"13348",0.88,0.91,0.571428571428571,0.751612903225806,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,1,"0"
"13350",0.75,0.93,0.428571428571429,0.796774193548387,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,1,"0"
"13351",0.74,1,0.571428571428571,0.619354838709677,0.4,0,"0",0,0,0,0,0,0,0,0,0,0,1,1,"0"
"13359",0.57,0.59,0.571428571428571,0.806451612903226,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"13361",0.28,0.44,0.571428571428571,0.548387096774194,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"13363",0.54,0.95,0.571428571428571,0.825806451612903,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"13364",0.99,0.8,0.428571428571429,0.674193548387097,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"13366",0.77,0.87,0.428571428571429,0.887096774193548,0.4,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"13369",0.52,0.63,0.428571428571429,0.658064516129032,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"13371",0.6,0.62,0.714285714285714,0.883870967741936,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13372",0.74,0.64,0.428571428571429,0.438709677419355,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13376",0.91,0.68,0.571428571428571,0.425806451612903,0.4,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13384",0.67,0.52,0.571428571428571,0.667741935483871,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13386",0.61,0.97,0.857142857142857,0.92258064516129,0.4,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13389",0.85,0.81,0.571428571428571,0.838709677419355,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13390",0.61,0.96,0.428571428571429,0.690322580645161,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13394",0.48,0.77,0.714285714285714,0.806451612903226,0.2,0,"0",1,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"13400",0.79,0.82,0.714285714285714,0.509677419354839,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"13401",0.48,0.67,0.428571428571429,0.590322580645161,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13404",0.91,0.6,0.571428571428571,0.758064516129032,0.4,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"13412",0.69,0.72,0.571428571428571,0.67741935483871,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,1,"0"
"13413",0.53,0.64,0.428571428571429,0.461290322580645,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13422",0.6,0.54,0.571428571428571,0.587096774193548,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13425",0.93,0.95,0.714285714285714,0.567741935483871,0.6,0,"0",1,1,0,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"13429",0.55,0.4,0.428571428571429,0.448387096774194,0.8,0,"0",1,0,1,0,0,0,0,0,0,0,0,0.666666666666667,"0"
"13435",0.97,0.66,0.714285714285714,0.754838709677419,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13436",0.71,0.54,0.571428571428571,0.606451612903226,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13437",0.82,0.49,0.714285714285714,0.654838709677419,0.6,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13440",0.71,0.64,0.428571428571429,0.861290322580645,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13441",0.63,0.61,0.714285714285714,0.6,1,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13442",0.99,0.84,0.571428571428571,0.458064516129032,1,0,"0",0,0,0,0,0,0,0,0,0,0,1,1,"0"
"13445",0.7,0.85,0.571428571428571,0.458064516129032,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"13451",0.82,0.85,0.428571428571429,0.690322580645161,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,1,"0"
"13452",0.78,0.89,0.571428571428571,0.87741935483871,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"13460",0.72,0.8,0.428571428571429,0.716129032258065,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13462",0.5,0.77,0.428571428571429,0.854838709677419,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13463",0.78,0.5,0.714285714285714,0.796774193548387,0.4,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13467",0.99,0.66,0.428571428571429,0.583870967741935,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13468",0.67,0.64,0.428571428571429,0.638709677419355,0.2,1,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13472",0.74,0.6,0.571428571428571,0.883870967741936,1,1,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13474",0.98,0.67,0.428571428571429,0.612903225806452,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13485",0.51,0.55,0.285714285714286,0.329032258064516,0.7,0,"0",1,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13486",0.48,0.84,0.571428571428571,0.6,0.7,0,"0",1,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13487",0.56,0.71,0.428571428571429,0.680645161290323,0.6,0,"0",1,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"13489",0.57,0.7,0.571428571428571,0.764516129032258,0.6,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"13491",0.22,0.91,0.857142857142857,0.716129032258065,0.8,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13495",0.66,0.85,0.428571428571429,0.574193548387097,0.8,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"13497",0.64,0.67,0.428571428571429,0.461290322580645,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13498",0.76,0.82,0.571428571428571,0.548387096774194,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13499",0.97,0.41,0.714285714285714,0.435483870967742,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13500",0.69,0.76,0.428571428571429,0.561290322580645,0.6,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13508",0.69,0.73,0.571428571428571,0.829032258064516,1,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13513",0.76,0.99,0.428571428571429,0.429032258064516,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13515",0.5,0.95,0.428571428571429,0.638709677419355,0.4,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"13517",0.97,0.62,0.857142857142857,0.380645161290323,0.2,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"13528",0.66,0.81,0.428571428571429,0.561290322580645,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13531",0.78,0.77,0.428571428571429,0.787096774193548,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"13532",0.57,0.82,0.571428571428571,0.867741935483871,0.2,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"13535",0.84,0.56,0.714285714285714,0.72258064516129,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"13540",0.5,0.52,0.285714285714286,0.574193548387097,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"13543",0.86,0.61,0.571428571428571,0.62258064516129,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,1,"0"
"13547",0.83,0.5,0.857142857142857,0.532258064516129,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,"0"
"13548",0.85,0.67,0.428571428571429,0.567741935483871,0.2,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13550",0.94,0.65,0.571428571428571,0.687096774193548,0.2,1,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"13554",0.59,0.64,0.714285714285714,0.396774193548387,0.2,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"13555",0.69,0.9,0.428571428571429,0.596774193548387,0.4,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"13557",0.8,0.67,0.428571428571429,0.574193548387097,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"13558",0.98,0.7,0.428571428571429,0.493548387096774,1,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13562",0.53,0.61,0.428571428571429,0.47741935483871,1,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13563",0.64,0.52,0.714285714285714,0.832258064516129,1,1,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13571",0.82,0.8,0.428571428571429,0.52258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13576",0.91,0.77,0.428571428571429,0.464516129032258,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13580",0.56,0.67,0.428571428571429,0.870967741935484,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13582",0.21,0.43,0.714285714285714,0.564516129032258,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,1,"0"
"13583",0.94,0.59,0.428571428571429,0.487096774193548,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13584",0.98,0.74,0.428571428571429,0.596774193548387,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13585",0.42,0.45,0.428571428571429,0.732258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13590",0.68,0.53,0.428571428571429,0.445161290322581,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13596",0.43,0.38,0.428571428571429,0.383870967741935,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13597",0.67,0.67,0.571428571428571,0.454838709677419,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13599",0.43,0.46,0.285714285714286,0.6,0.2,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"13601",0.16,0.42,0.428571428571429,0.587096774193548,0.3,1,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"13604",0.98,0.68,0.714285714285714,0.551612903225806,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13613",0.97,0.79,0.714285714285714,0.835483870967742,0.3,0,"0",1,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"13626",0.89,0.99,0.285714285714286,0.832258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13630",0.75,0.99,0.285714285714286,0.764516129032258,0.5,1,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"13631",0.64,0.66,0.714285714285714,0.506451612903226,0.2,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"13636",0.69,0.73,0.428571428571429,0.745161290322581,0.2,1,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13640",0.64,0.55,0.571428571428571,0.693548387096774,0.2,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13641",0.78,0.57,0.571428571428571,0.506451612903226,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"13642",0.67,0.7,0.428571428571429,0.480645161290323,0.3,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"13646",0.78,0.96,0.428571428571429,0.651612903225806,0.4,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"13647",0.54,0.52,0.571428571428571,0.558064516129032,0.2,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,"0"
"13654",0.59,0.81,0.571428571428571,0.609677419354839,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13656",0.88,0.67,0.714285714285714,0.851612903225806,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13661",0.5,0.77,0.428571428571429,0.861290322580645,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13667",0.63,0.48,0.571428571428571,0.57741935483871,0.3,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"13668",0.19,0.8,0.857142857142857,0.506451612903226,0.6,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13669",0.4,0.62,0.571428571428571,0.409677419354839,0.5,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"13670",0.71,0.37,0.285714285714286,0.57741935483871,0.5,0,"0",1,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"13671",0.84,0.73,0.571428571428571,0.635483870967742,0.3,0,"0",1,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13672",0.59,0.84,0.571428571428571,0.809677419354839,0.4,1,"0",1,0,0,0,1,0,0,0,0,0,0,0.333333333333333,"0"
"13674",0.81,0.61,0.285714285714286,0.567741935483871,0.5,0,"0",1,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"13675",0.8,0.7,0.571428571428571,0.793548387096774,0.3,0,"0",1,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"13677",0.55,0.64,0.428571428571429,0.574193548387097,0.2,0,"0",1,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13681",0.91,0.8,0.714285714285714,0.545161290322581,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13686",0.77,0.65,0.428571428571429,0.503225806451613,0.4,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13687",0.67,0.65,0.428571428571429,0.854838709677419,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13692",0.61,0.6,0.428571428571429,0.82258064516129,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"13693",0.83,0.73,0.571428571428571,0.506451612903226,0.2,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"13694",0.87,0.97,0.714285714285714,0.487096774193548,0.3,0,"0",0,0,0,0,0,0,0,1,0,0,0,0.666666666666667,"0"
"13697",0.71,0.53,0.571428571428571,0.632258064516129,0.2,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13703",0.61,0.88,0.714285714285714,0.470967741935484,0.7,1,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"13704",0.77,0.49,0.285714285714286,0.92258064516129,0.7,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"13705",0.51,0.64,0.428571428571429,0.654838709677419,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13707",0.77,0.75,0.428571428571429,0.548387096774194,0.7,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13713",0.82,0.79,0.428571428571429,0.567741935483871,0.3,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,"0"
"13714",0.6,0.52,0.428571428571429,0.590322580645161,0.2,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"13720",0.55,0.52,0.571428571428571,0.541935483870968,0.8,0,"0",0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,"0"
"13723",0.72,0.88,0.714285714285714,0.696774193548387,1,1,"0",0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,"0"
"13726",0.39,0.52,0.285714285714286,0.329032258064516,0.8,0,"0",0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,"0"
"13729",0.49,0.54,0.571428571428571,0.693548387096774,0.4,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13732",0.77,0.64,0.428571428571429,0.612903225806452,1,1,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13735",0.45,0.42,0.571428571428571,0.503225806451613,0.7,0,"0",0,0,0,0,0,0,1,0,0,0,0,1,"0"
"13738",0.47,0.76,0.857142857142857,0.561290322580645,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.666666666666667,"0"
"13739",0.25,0.89,0.571428571428571,0.496774193548387,1,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13741",0.97,0.57,0.428571428571429,0.529032258064516,1,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13742",0.6,0.65,0.285714285714286,0.725806451612903,1,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13744",0.89,0.77,0.428571428571429,0.464516129032258,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13745",0.6,0.91,0.714285714285714,0.680645161290323,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13747",0.57,0.66,0.428571428571429,0.864516129032258,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13751",0.74,0.49,0.571428571428571,0.751612903225806,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13757",0.58,0.79,0.428571428571429,0.783870967741935,0.3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13762",0.63,0.6,0.571428571428571,0.832258064516129,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13768",0.56,0.79,0.714285714285714,0.8,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13771",0.74,0.78,0.571428571428571,0.625806451612903,0.8,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13772",0.2,0.6,0.714285714285714,0.841935483870968,0.8,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13774",0.76,0.79,0.428571428571429,0.796774193548387,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13775",0.65,0.54,0.571428571428571,0.474193548387097,1,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13778",0.57,0.55,0.571428571428571,0.570967741935484,0.8,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,"0"
"13781",0.59,0.47,0.428571428571429,0.512903225806452,0.4,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"13782",0.92,0.68,0.571428571428571,0.574193548387097,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"0"
"13784",0.95,0.66,0.571428571428571,0.719354838709677,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,0.333333333333333,"0"
"13787",0.49,0.68,0.428571428571429,0.619354838709677,0.7,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13796",0.65,0.74,0.571428571428571,0.751612903225806,0.4,1,"0",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,"0"
"13798",0.65,0.55,0.428571428571429,0.503225806451613,0.5,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"13804",0.95,0.84,0.428571428571429,0.774193548387097,0.7,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13809",0.99,0.94,0.714285714285714,0.487096774193548,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13811",0.64,0.67,0.285714285714286,0.719354838709677,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13812",0.95,0.75,0.571428571428571,0.487096774193548,0.3,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13813",0.53,0.66,0.428571428571429,0.616129032258064,0.3,0,"0",0,0,0,1,0,0,0,0,0,0,0,1,"0"
"13814",0.59,0.5,0.285714285714286,0.52258064516129,0.2,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13817",0.89,0.96,0.428571428571429,0.57741935483871,0.8,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13820",0.15,0.75,0.428571428571429,0.835483870967742,0.8,1,"0",0,0,0,0,0,1,0,0,0,0,0,1,"0"
"13822",0.89,0.86,0.571428571428571,0.493548387096774,0.3,0,"0",0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,"0"
"13825",0.56,0.85,0.428571428571429,0.854838709677419,1,1,"0",0,0,0,0,1,0,0,0,0,0,0,0.333333333333333,"0"
"13826",0.25,0.72,0.714285714285714,0.9,0.8,0,"0",0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,"0"
"13829",0.72,0.75,0.571428571428571,0.680645161290323,0.4,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13830",0.49,0.94,0.571428571428571,0.564516129032258,0.3,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13833",0.91,0.63,0.714285714285714,0.774193548387097,0.7,0,"0",0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,"0"
"13840",0.57,0.75,0.571428571428571,0.803225806451613,1,0,"0",0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,"0"
"13844",0.72,0.66,0.571428571428571,0.593548387096774,0.3,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
"13845",0.77,0.89,0.571428571428571,0.867741935483871,1,0,"0",0,0,0,0,1,0,0,0,0,0,0,1,"0"
